Date,price,ret,mwtrv,atrct,cptrv,etrav,toutv,trfee,totbc,trvou,etrvu,trfus,diffy,mwntd,mwnus,avbls,blchs,hrate,rtrbl,naddu,ntrep,ntrat,ntran,mirev,cptra,mktcp,gld,bond,usd,sp500
2013-02-04,20.79,-1.2428458258468833,136480.509515,8.81666666667,1.64462885793,264011.0,2019250.36334,45.22052171,10744650.0,775701.455689,5488787.0,951.476643316699,306689.25448999973,0.0,731.0,0.012779223007659019,663.640343,2.0319296627999996,-37.60365853658499,1090.0,5538.0,-39802.0,-2475.0,-5423.894126683299,-0.04408167194793,-2096776.5,0.0,0.0,0.0,0.0
2013-02-05,20.99,0.95740319626203,0.0,9.26666666666667,1.37745141284,281897.0,2006309.53281152,33.47964254,10748500.0,0.0,6013971.0,714.251345984,-4.3800100684165955e-06,-2977.0,579.0,-0.029473562072659013,-622.640343,2.6005864128819667e-12,34.60365853658499,-141.0,30061.0,138030.0,-10222.0,-5345.922173316707,0.26532518922793,5926150.650000006,0.00304305255859137,-0.0004370629440203698,0.005981443931354099,-0.010331703301144236
2013-02-06,22.15,5.379136265860263,99119.9494876,9.5,1.16399064438669,372669.58469375,1741181.15243,45.37600821,10748650.0,1206092.74153,7796247.71179325,1005.07858185,4.3800100684165955e-06,0.0,822.0,0.04218667170200001,24.0,-3.9077814662026,41.0,1478.0,-33242.0,58215.0,13432.0,112.21630000000005,-0.42487811377999996,-4445666.150000006,-0.0005959475742527447,0.0021834069809435813,-0.0011934299962377331,0.009834232102757724
2013-02-07,22.15,0.0,103663.287639,9.76666666667,1.67963506531,229395.0,2048030.68695,48.56204643,10756000.0,1206092.74153,5081101.0,1136.767053737,0.0,7653.0,724.0,0.01154745958193501,666.5854200000003,0.6512969109999993,-13.357142857143003,380.0,191.0,-44552.0,3022.0,13993.484758737002,0.01660140546467992,13383642.0,0.002678971687056432,0.0006540935586959881,0.0031375527747019172,0.0
2013-02-08,22.15,0.0,0.0,11.55,1.93098542818,178199.0,2189719.72664772,41.81383069,10759400.0,1206092.751,4223315.0,990.986532938,-4.3800100684165955e-06,0.0,694.0,-0.019291863785935004,-618.5854200000003,-6.998845947236987e-12,-69.642857142857,-5124.0,40552.0,161327.0,-10390.0,-15393.637988736999,0.16234054598532,16752057.217999995,-0.0032156283291363626,0.003915602131369271,0.006183461818194141,-0.0014939001865388866
2013-02-09,23.61458,6.4026821392825894,98279.4301839,11.4833333333,1.54475447139124,250649.69439466,1492597.60509,43.83953143,10760125.0,1258169.45211,5865202.84883505,1035.25212212,4.3800100684165955e-06,-6425.0,706.0,-0.01017691090300002,24.0,1.9538907331069986,-2.0,6186.0,-41605.0,57363.0,6516.0,16283.608169999992,0.1016829679500002,-3210532.2179999948,-0.002986681629996622,-0.0030441423812281325,-0.0003113809771382501,0.005631951278797195
2013-02-10,24.1955,2.430234757452565,88060.9214728,8.68333333333,2.19939070485,182960.0,1371392.95859,45.20832246,10767475.0,751784.868632,4426803.0,1262.5764727674,0.0,0.0,759.0,0.005687209189217002,674.8581190000004,-0.8141211387999974,24.577639751553022,-498.0,-1328.0,-38833.0,-920.0,25556.085787767006,0.1481507751742399,8737516.361999989,0.0,0.0,0.0,0.0
2013-02-11,23.97,-0.9363617012203118,0.0,8.96666666666667,1.32222721045,274007.0,1328240.58315568,48.61700477,10771050.0,1348915.8249,7061162.0,1252.85875441,-4.3800100684165955e-06,3682.0,756.0,0.024511644855783,-624.8581190000004,1.6299850358336698e-11,-80.57763975155302,-3829.0,39606.0,156519.0,2408.0,-30026.689417767004,-0.26723890100423997,17045194.005999982,0.0,0.0,0.0,0.0
2013-02-12,26.09999,8.513188274051897,164941.305139,11.4,1.12532831389125,358057.86108652,1270390.86348,51.50697092,10771775.0,2220697.25163,8826126.27578272,1344.33142594,4.3800100684165955e-06,0.0,723.0,-0.019522296989999993,24.0,-0.3256484555163013,17.0,-1075.0,-41281.0,57398.0,-1453.0,10408.958930000008,0.22150739493999994,-12045381.61799997,-0.01197619104671565,-0.00021779375018033892,0.0017424859720331538,-0.0006609385567767875
2013-02-13,26.53092,1.6375914084910015,131992.072729,9.56666666667,1.59258072184,260521.0,1284821.73882,56.12658455,10779075.0,3899267.07286,6911850.0,1435.1737737855,0.0,-1252.0,0.0,-0.0005915741561459964,678.6402399999997,1.1397695942999988,58.555555555556,471.0,629.0,-41328.0,1692.0,8950.262933784994,0.06297008283117012,20454522.749000013,0.003022611417447128,-0.005679351220153228,-0.003924871873297357,0.0033003330286566998
2013-02-14,24.3,-8.7834494925219,0.0,7.65,1.29253789043,344516.0,1502365.26186877,53.36447438,10783475.0,2173200.759,9301581.0,1440.7863765,-4.3800100684165955e-06,0.0,1599.0,-0.010636735297854,-629.6402399999997,1.8701484805205837e-11,-12.555555555555998,-668.0,33986.0,152682.0,-1585.0,7502.634766214993,0.21977829508883007,5164049.356000006,-0.005750795230912021,0.00153223188563248,0.0009982531400474512,-0.0008240626753934267
2013-02-15,27.07009,10.795307798788523,78947.1036949,7.96666666667,1.4825886175158,315916.8889714,1236901.97738,53.91976276,10783050.0,764706.205193,8592939.38002208,1459.61283069,4.3800100684165955e-06,1032.0,881.0,-0.029367247931,22.0,4.0706056939813,-34.0,-2054.0,-35598.0,51218.0,-6287.0,9114.432080000013,0.4345883373599997,2156134.144999981,-0.00743407238222597,0.0048003583343423015,0.0037345991370682,0.0016474468305987288
2013-02-16,25.6083,-5.551291064641273,65924.5481274,7.7,1.98321908695,236938.0,1025415.92635,50.77739001,10792850.0,1537991.91539,6067580.0,1460.756415204,0.0,0.0,848.0,0.006544599213258992,684.4519719999998,-0.4884726832999995,-26.867724867724974,96.0,-1297.0,-38965.0,215.0,17332.616395203993,0.11181007719173008,-16912419.34500003,-0.013547005206144944,-0.0006532389998214761,0.0027298689244739755,-0.0018123408865416035
2013-02-17,27.39,6.72614655870114,0.0,7.55,1.67710187635,242323.0,1145511.75715344,39.08462929,10796875.0,517118.5437,6498043.0,1048.07973942,-4.3800100684165955e-06,-2823.0,996.0,0.003631036416741007,-642.4519719999998,4.930100772071455e-11,93.86772486772497,-1079.0,35602.0,135683.0,-5115.0,-37694.70481520399,-0.2842724305117299,13138680.43900001,0.0,0.0,0.0,0.0
2013-02-18,28.78999,4.984977400621027,154547.034959,9.26666666667,1.66191403605573,284168.6058509,1309651.24458,50.51556581,10794525.0,2571787.89393,7646977.18344772,1454.34263451,375547.0441243802,0.0,960.0,0.0177962408,24.0,-0.15750611474929954,-14.0,2341.0,-32588.0,55598.0,9280.0,11939.156399999993,-0.17797745389000008,955446.6560000181,0.0,0.0,0.0,0.0
2013-02-19,29.81231,3.489363818143598,202032.270424,7.8,1.49953605154,291624.0,1297382.48843,46.41317356,10805350.0,1461527.9526,8693971.0,1313.8110805786,0.0,3804.0,904.0,0.014130312580603988,689.208372,1.2704494080999993,-9.11320754717002,561.0,1211.0,-39075.0,-1079.0,-5613.741349421005,-0.15774889056246977,31651776.109000027,0.0,0.0,0.0005574654051272539,0.0013183917532582322
2013-02-20,29.48,-1.120932814149711,0.0,8.53333333333333,1.96245028291,253357.0,1200831.67776048,47.39446,10805950.0,2938056.6908,7550061.0,1412.36059534,3.2098032534122467e-06,0.0,858.0,-0.027665491131603992,-637.208372,2.497557716196752e-12,57.11320754717002,2408.0,41490.0,155684.0,4477.0,32861.979989421015,0.4943489779324697,-3573037.859000027,-0.0030424412652300206,-0.004147119334520828,-0.0035358741593882518,0.007056729045806816
2013-02-21,30.901,4.7076478518457865,114964.645461,7.4,1.65061525640845,287961.35874948,1477965.6139,56.97276299,10814300.0,1711160.76818,8578368.87714701,1760.51534915,-3.2098032534122467e-06,-1795.0,876.0,0.024813991659,25.0,-2.177913271002499,-90.0,1321.0,-41496.0,58920.0,-76.0,-22059.21564000001,-0.37115316613000005,15613278.300000012,-0.02232305730256328,0.005018009875086116,0.008847151467267602,-0.013831934670285982
2013-02-22,29.27998,-5.38845398068255,227806.988473,10.2833333333,1.74637439004,234715.0,1352726.48606,53.25121434,10818350.0,2413130.02195,6872446.0,1646.7594692325,0.0,0.0,828.0,0.009390003357175991,691.6141280000002,0.18149277260000218,55.71176470588199,189.0,-973.0,-44329.0,3251.0,15364.778469231998,0.047117164958450086,-17411612.666999996,0.005643463188287905,0.000870132750136284,0.0038116362390424566,-0.0036544891170588218
2013-02-23,30.52,4.147820038348815,0.0,8.01666666666667,1.47445501852,281189.0,1283683.58685939,46.36386186,10817275.0,2043434.2488,8519389.0,1404.72162295,3.2098032534122467e-06,-1613.0,918.0,-0.02112959228217598,-642.6141280000002,-6.902922677909373e-12,50.28823529411801,-1819.0,40607.0,161510.0,-4376.0,-15857.205049231998,-0.01397553397844975,13382161.366999984,0.001453259030608527,0.0,0.002696245275795281,0.00878143328382055
2013-02-24,30.25001,-0.88856913609483,104362.964147,8.41666666667,1.26734628157931,331189.18148002,1901371.97163,64.694706,10827325.0,867820.909672,9869437.6081046,1957.01550345,-3.2098032534122467e-06,0.0,922.0,-1.4876216000020426e-05,28.0,5.989261495206904,-12.0,1164.0,-39788.0,65164.0,7369.0,23790.24497,0.11930038721000003,-2616543.476999998,0.0,0.0,0.0,0.0
2013-02-25,31.179,3.02482762190861,146328.971078,6.18333333333,1.43935839696,272969.0,1573298.69632,66.62844799,10831200.0,1311639.59169,8510896.0,2077.8356186071,0.0,2382.0,849.0,0.0038930224197450125,694.65164,-7.259710903300004,-74.862745098039,1198.0,1503.0,-49709.0,1980.0,16957.99142360699,0.062261879565779665,10179295.27700001,0.0,0.0,0.0,0.0
2013-02-26,30.4,-2.530218286221819,0.0,9.0,2.31346381279,221616.0,1633163.91339043,52.05842396,10828675.0,813827.456,6959135.0,1634.72873809,3.2098032534122467e-06,0.0,934.0,-0.014187194348744991,-641.65164,1.440270125385723e-11,37.862745098039,-84.0,43837.0,174666.0,-4192.0,-5365.710943607002,0.20244527482422026,-8514264.800000012,0.009864057613260636,0.015320183123019233,0.0027500246499758824,-0.019994001595195533
2013-02-27,33.50001,9.710312892626316,143732.324229,6.23333333333,1.8535148525753,287699.19385652,1331847.07523,61.69368024,10840550.0,3268705.11969,8976214.84832343,2066.73890498,-3.2098032534122467e-06,1151.0,855.0,0.023272909571999983,27.0,2.9038843612855985,6.0,-419.0,-44238.0,60993.0,-1959.0,-15741.036509999976,-0.17593784189000017,33966813.40600002,0.010572237775914983,0.00064219203748318,0.00012204796500168531,0.005203536709753072
2013-02-28,34.87799,4.031023389510047,156903.566304,8.25,1.26899507283,316865.0,1621906.50871,60.71283274,10840050.0,2266380.42287,11051611.0,1966.3651353411,716864.3701499999,0.0,972.0,0.014772818390190012,702.3739779999996,3.271006294700001,2.125,2298.0,2367.0,-44208.0,2028.0,-4138.193859659019,-0.23941101094811978,-24190169.906000018,-0.006205418609574679,-0.005149121009841392,-0.0040967375160657375,0.015285228645844523
2013-03-01,33.36,-4.449839374299369,0.0,9.18333333333333,1.49423199233,254579.0,1647857.63740179,54.50251001,10848250.0,4230277.5168,8701712.0,1862.93939415,2.1997839212417603e-06,230.0,834.0,0.006950431502809995,-646.3739779999996,-1.6697754290362354e-11,34.875,-5158.0,42968.0,170664.0,-2362.0,-11094.08630034099,0.0014108376381196663,31833500.100000024,-0.014736118674901023,0.0038643242592308787,0.004950656445660633,-0.0024762703532634008
2013-03-02,34.10007,2.1941859582741863,111093.539551,9.4,1.47925345135361,265534.47189227,1033499.40966,41.44089193,10852050.0,387798.656125,9160939.28028332,1413.13731568,-2.1997839212417603e-06,0.0,0.0,-0.036634695154,21.0,-1.3027697622833045,33.0,-6645.0,-52235.0,49631.0,-11028.0,954.6056700000045,0.49552379025000004,-746198.95600003,0.0,-0.0027894020875785254,0.004197980186319249,0.0014864979201019053
2013-03-03,36.35,6.389476690624063,92301.9049884,7.86666666667,2.28671412379,193640.0,938719.590433,44.96913537,10851275.0,1487782.64641,7038825.0,1570.90149636,0.0,-203.0,1675.0,0.01318480454146001,710.5957520000002,4.9939507554,-104.74534161490698,1546.0,3304.0,-36638.0,4828.0,13586.282626359985,-0.03629156969507985,1600504.1060000062,0.0,0.0,0.0,0.0
2013-03-04,34.25,-5.95076392712941,0.0,7.01666666666667,1.3146216078,289133.0,979042.044530394,51.15126817,10860175.0,429441.2275,11576870.0,2048.09677753,2.1997839212417603e-06,0.0,1087.0,0.01410084962753999,-657.5957520000002,-3.5498715078574605e-11,46.74534161490698,9734.0,48440.0,156934.0,1580.0,7627.388503640017,0.11307167395507989,63185238.25,0.0,0.0,0.0,0.0
2013-03-05,47.5,32.70431463323611,136056.047684,8.61666666667,1.09158774694969,327677.75066688,2208007.59279,60.59100527,10864225.0,5075535.41732,11927470.1242744,2878.07275033,-2.1997839212417603e-06,2195.0,1210.0,0.013978988269999992,30.0,-2.822667818264499,-22.0,6859.0,-41416.0,66437.0,10398.0,43032.95999999999,0.22267450320999993,81209280.5,-0.0004422961560746656,0.00021484584893049046,-0.0017622220705971585,0.007890884278145644
2013-03-06,42.49271,-11.139717923484094,130021.32522,8.66666666667,1.18135118756,335040.0,1653013.75407,157.26796982,10862700.0,7412289.28992,14236761.0,6484.2848902425,0.0,0.0,1243.0,0.009355845252129014,709.4381729999996,-2.1712829371000026,41.903225806451985,1169.0,-701.0,-48300.0,-3677.0,-21059.465109757002,-0.2639659563495398,-74481932.5,-0.004497236400021727,-0.002581201691245686,-0.0023138292001288205,0.007991561735635063
2013-03-07,42.0,-1.166291352238602,0.0,9.33333333333333,1.55697065586,237962.0,1659536.98910145,55.6880887,10871675.0,5310771.9,10227611.0,2393.47405233,2.1997839212417603e-06,-15073.0,564.0,0.002758688379871005,-653.4381729999996,1.9397816686250735e-11,-40.903225806451985,-5190.0,44843.0,175537.0,2054.0,-14924.634890243004,-0.21764168307046017,25695836.5,0.007967161966097083,-0.0051824775893163045,0.007228142139040795,0.00048721072827343214
2013-03-08,46.01112,9.121348812196572,53150.1713301,10.5833333333,1.65886613757358,253135.19268421,874958.378145,39.84122112,10875925.0,2242168.31805,10922783.5643237,1833.1392059,-2.1997839212417603e-06,0.0,1048.0,-0.07228126379900002,21.0,3.9083092867806,-46.0,-7036.0,-49631.0,47671.0,-17143.0,38100.79368,1.6827687124699997,33148898.786000013,-0.0027118233123185446,-0.006734032181344068,-0.005461841469700692,0.0019464726340236548
2013-03-09,46.5,1.0569206187976299,113591.272201,10.1666666667,3.12341828544,150124.0,1273495.25877,52.11584112,10873850.0,1373787.19226,6980765.0,2317.32780928,0.0,16605.0,1108.0,0.03183497007459801,720.6199310000002,3.256924405700005,10.67455621301798,-134.0,4127.0,-38074.0,7875.0,-6924.365870720008,-0.7515108065475196,-21964090.286000013,0.0013252975970290985,-0.005025685220192426,0.00721543224408909,0.002912623418294606
2013-03-10,46.93,0.9204817213015914,0.0,7.11666666666667,2.47397600094,190220.0,1241733.73357707,56.8499929,10885200.0,2105337.5239,9081051.0,2714.00160605,2.1997839212417603e-06,0.0,1131.0,0.008694413730402,-659.6199310000002,-2.900435447372729e-11,-82.67455621301798,1277.0,52578.0,177014.0,12064.0,34245.70039072001,-0.06522237272247988,41206782.44,0.0,0.0,0.0,0.0
2013-03-11,45.01771,-4.160116190312602,111206.460698,6.9,1.83756124694131,234044.5685671,1280750.73856,50.36590821,10885125.0,7709790.44815,10672432.3266598,2267.35784968,-2.1997839212417603e-06,-8068.0,1178.0,0.005237073916999985,20.0,-14.547595678570996,-78.0,-3361.0,-57563.0,44410.0,-23200.0,-89609.8982,-0.28187377933000013,-23294482.439999998,0.0,0.0,0.0,0.0
2013-03-12,46.79999,3.8827021345164248,113242.21623,12.4666666667,1.41848545747,275858.0,1598992.55008,66.65059923,10892000.0,2811125.16038,12910133.0,3354.771911882,0.0,0.0,862.0,0.009148727255074013,728.1725450000004,7.816618573499998,191.14074074074102,5540.0,4868.0,-32485.0,4074.0,38206.593711881986,0.4454798098959998,13383791.079999983,0.00031528833379073094,-0.0026321576942867275,-0.0010275940094858715,0.006121153133090507
2013-03-13,44.32,-5.444694680933626,0.0,8.71666666666667,1.96866239849,237725.0,1505965.84316932,55.59309207,10896625.0,8158211.5344,11238654.0,2628.21290546,2.1997839212417603e-06,2223.0,1000.0,-0.035534261037073994,-677.1725450000004,4.069988790433854e-11,-112.14074074074102,2880.0,35541.0,147494.0,10348.0,47991.441488118,0.2741962131440001,5402153.791000009,0.006848696305498187,0.005694277322313461,-0.001210287591003094,-0.002411770603874255
2013-03-14,47.25005,6.40176697012218,97488.6749295,7.93333333333,1.76635194159649,273432.05665654,4072067.00606,62.68231527,10896450.0,862012.776554,12870446.9068233,2961.74253062,479771.1512278002,0.0,923.0,0.015225448668999997,27.0,7.528476758259302,-20.0,3510.0,-35343.0,60064.0,1232.0,-17508.949599999993,-0.36864289458999977,-2251743.370999992,-0.00590342730610217,-0.0008739349474737513,0.004109015389208872,0.0022511667329758287
2013-03-15,47.11,-0.2968419428300173,87035.9245982,8.45,2.77026294422,160165.0,3481094.35017,65.01635308,10905275.0,933449.069241,7545387.0,3182.678777718,0.0,-3901.0,772.0,0.012974137131208985,728.71497,1.4458670819999995,137.97674418604697,641.0,-2777.0,-44080.0,2712.0,19682.416317718016,-0.044398345899570035,851603.75,0.004838364398041526,0.0004370629440204506,-0.004654123061469325,0.0030470715581246742
2013-03-16,46.9,-0.4467617259716228,0.0,7.35,3.85410996545,132482.0,2307843.52784695,31.01708237,10910350.0,954491.447,6285195.0,1471.50932009,-4.390254616737366e-06,0.0,892.0,-0.096837704173109,-692.71497,3.3800517940107966e-11,-97.97674418604697,-10700.0,15617.0,121593.0,-28612.0,18813.709482281993,3.7427690535295697,3860228.4150000215,0.006871591256768521,0.004795126886281655,0.001815871208974625,-0.011110330855065922
2013-03-17,47.65,1.5864954647977214,89015.5656905,5.9,3.39961821589086,163495.83244757,1640629.40436,36.37341092,10907825.0,902913.046981,7725178.08314769,1733.19303034,4.390254616737366e-06,-1114.0,985.0,0.023504727596100006,17.0,0.7229335409661957,9.0,1912.0,-15126.0,39391.0,5227.0,-27289.19140000001,-1.6336474146899995,-2213002.4150000215,0.0,0.0,0.0,0.0
2013-03-18,57.76,19.24138644843594,150563.947254,6.55,1.53114203261,325117.0,3904974.87728,37.83272726,10919750.0,8356380.37053,18778746.0,1882.7964433394,0.0,0.0,1111.0,0.008304204055589001,739.9916450000001,4.3376012460000055,-47.13157894736801,3484.0,5408.0,-28759.0,4094.0,30940.646443339007,-0.06886036459184997,115330028.75,0.0,0.0,0.0,0.0
2013-03-19,52.12,-10.274774232792616,0.0,6.3,1.61765922579,291100.0,1944707.41755049,34.14708481,10919100.0,3375507.498,18458531.0,2165.25537926,-4.390254616737366e-06,1276.0,0.0,-0.004138971348789003,-698.9916450000001,1.9966250874858815e-12,146.131578947368,2749.0,21639.0,120043.0,-906.0,52706.33958666099,1.6248076629318495,-61621268.0,0.0009955821866454526,0.0032562711937752136,-0.0012828738128892636,0.002102710034749312
2013-03-20,73.8,34.780997934978245,138839.713778,6.75,1.7169835663576,312312.95274338,1692764.3183,46.79446898,10930000.0,7188542.11769,18591990.0768134,3453.43181072,4.390254616737366e-06,0.0,3016.0,0.009065897635999992,25.0,6.265424021998001,-73.0,2077.0,-22607.0,53840.0,11261.0,116233.66397,0.6921065955000003,237530508.0,0.004839319532418834,-0.003473733410572133,0.0,-0.0051838768281513735
2013-03-21,71.5,-3.1661281906465,166221.991068,5.35,1.86578953867,304911.0,1872881.84904,50.61033936,10930400.0,4745058.65584,21801146.0,3602.4641536843,0.0,2898.0,1550.0,0.014548930883237998,738.9670299999998,0.4819556939999998,-47.11926605504601,859.0,3253.0,-37809.0,1724.0,-18943.83584631601,-1.1583713256886803,-85992728.0,-0.0016725001575759694,-0.006764892138127922,0.005145746795919595,0.006637013436483491
2013-03-22,70.25,-1.7637141486106067,0.0,5.85,2.2068126656,240709.0,1520085.09044572,62.01260975,10940875.0,6772093.6775,15164676.0,3906.79441425,-4.390254616737366e-06,0.0,1501.0,0.006798769064762011,-682.9670299999998,-4.030198397231288e-11,64.11926605504601,-1373.0,33830.0,155940.0,2438.0,-61229.96415368398,-0.7767591518313202,-31366147.0,0.004453799271182007,0.006329825783647415,-0.0004820438753260936,-0.0071243824657063965
2013-03-23,70.1,-0.21375141733113168,79587.5554648,6.15,2.27647633431176,245023.82782496,1082056.08028,38.61417031,10941700.0,3429027.0366,17212923.9047035,2706.85333873,1848179.13053439,-3384.0,1457.0,-0.027591661227999997,23.0,18.008723013840296,44.0,7234.0,-35773.0,49834.0,-8168.0,48300.29999999999,1.9149069232800002,79379300.0,-0.006129101372440553,-0.001742160719385037,-0.004227825346857923,0.007447015151195826
2013-03-24,73.88798,5.262736845155569,112691.218795,5.2,1.22888936368,280497.0,1428160.79191,40.62806852,10949700.0,5786993.34377,20725370.0,2678.9701089652,0.0,0.0,1598.0,0.023707743068533987,744.731624,-26.960957721999996,-91.386243386243,-733.0,525.0,-37024.0,1501.0,-55426.579891034984,-1.5019165831890096,40396789.60599995,0.0,0.0,0.0,0.0
2013-03-25,71.93,-2.685673861283533,0.0,7.08333333333333,1.47833457485,266719.0,1544997.61120333,43.96831871,10953600.0,3051700.0221,20804086.0,3429.52885938,-3.7495046854019165e-06,1485.0,1662.0,0.018358021199466,-698.731624,3.880273879985907e-11,11.386243386242995,-619.0,23657.0,135282.0,-4088.0,-19975.720108965004,0.32677024790900955,45329585.39400005,0.0,0.0,0.0,0.0
2013-03-26,88.9,21.18187186405942,133698.471374,7.06666666667,1.40671389521999,275194.0705359,3055075.43613,58.81127579,10952900.0,6389386.81038,20391880.6267102,5228.32241773,3.7495046854019165e-06,0.0,2139.0,0.034851708255,23.0,-3.3285132990387964,-43.0,17.0,-21346.0,51993.0,4746.0,-22362.79999999999,-1.0243081221299999,-42770910.0,-0.004356491829158624,-0.00021798365208927127,0.0049508040504788395,-0.0011296700951219697
2013-03-27,93.56701,5.116572157106969,212963.790595,9.76666666667,1.52711000282,295984.0,1882944.37335,60.03141889,10961225.0,5920328.80281,27694330.0,4824.0080070966,0.0,3182.0,2356.0,0.007541010963160011,749.1447179999996,17.6411204848,166.16030534351103,1917.0,5812.0,-37540.0,1214.0,-6571.941992903012,-0.4462237713302901,213999159.19000006,0.00043650423166811925,0.0013071897286214247,0.00024087679268602668,0.006438135870789617
2013-03-28,88.8,-5.229121409280424,0.0,6.5,1.49951879156,308499.0,1826700.75781862,76.29513174,10965775.0,6407562.912,27471833.0,6794.08148145,-3.7495046854019165e-06,0.0,2422.0,-0.017160708072159997,-690.1447179999996,-1.7401191598764854e-11,-40.16030534351103,11106.0,27530.0,160915.0,12998.0,133326.041992903,1.18330793808029,-49106785.44000006,0.002988050031982389,0.007375304581206235,0.004565669351220583,-0.0009630819363986453
2013-03-29,90.99999,2.4472746628609876,90146.9776591,6.75,1.51117760090218,311853.03344071,1765378.99258,45.94568999,10964075.0,4521524.95383,27287140.4260621,4181.05732963,3.7495046854019165e-06,-940.0,2145.0,-0.008954249359000022,27.0,-4.327067288682599,65.0,-9248.0,-33410.0,59787.0,-6418.0,-30200.341949999973,0.16281430137000008,-17145701.25,-0.004860125461727593,-0.002163566400010679,-0.002941266864258831,0.0040067366689151744
2013-03-30,92.50001,1.634935599974785,64902.2117499,7.31666666667,2.96701357637,134108.0,1559233.9022,64.078643,10973850.0,1725894.6495,12404983.0,5822.758430645,0.0,0.0,1853.0,0.02317013926939901,750.867029,-2.9956619690999986,-88.82658959537599,575.0,-8212.0,-45087.0,-591.0,22549.05038064497,0.34294628388836035,55724672.24000001,0.0,0.0,0.0,0.0
2013-03-31,92.5,-1.0810810202599441e-05,0.0,7.71666666666667,2.97535063601,184953.0,1540937.81770479,53.03664377,10979300.0,3449440.625,18959533.0,5436.78688323,-3.7495046854019165e-06,-2300.0,2279.0,-0.067444296425399,-697.867029,-3.980460405728081e-11,-2.1734104046240077,-5598.0,24619.0,142142.0,-6727.0,159818.57659935497,4.0233207397216395,110406918.04999995,0.0,0.0,0.0,0.0
2013-04-01,108.73,16.165910049127863,238431.256892,5.76666666667,1.7777366124599,306365.97431853,2511772.57462,57.61575904,10975275.0,8000595.47089,28568627.1052029,6264.56148042,3.7495046854019165e-06,0.0,3069.0,0.04630348365499999,29.0,5.991323938239802,23.0,15452.0,-12704.0,60268.0,7799.0,-82221.22502999997,-2.75554197846,-102043759.03999996,0.0,0.0,0.0,0.0
2013-04-02,138.79,24.409425435808974,242965.068727,7.38333333333,1.16822688286,387082.0,2426363.03691,61.20119573,10988125.0,17880111.1248,53723159.0,8699.60774904,0.0,2977.0,3897.0,0.008840057780459015,754.1512119999998,0.9985539896999995,-13.408839779005973,1881.0,3880.0,-45733.0,3008.0,49408.14374903997,-0.08674077514039968,501597475.0,-0.002626807439515198,0.004322461884471987,-0.0036737070435892004,-0.0043279702084588175
2013-04-03,117.34,-16.788629587003445,0.0,6.78333333333333,1.10786475974,368186.0,2371324.93158493,79.62487035,10986575.0,9529646.0664,48600145.0,10510.4024651,-3.7495046854019165e-06,0.0,3906.0,0.03430609641954099,-690.1512119999998,-1.8403056856186595e-11,15.408839779005973,13346.0,28779.0,179953.0,5772.0,7124.376460960018,-0.11124721195959975,-235877158.25,-0.013746354297466056,-0.003023760403235411,0.0024706993797067958,0.006245516337730769
2013-04-04,143.8,20.334774178923265,176175.491727,7.68333333333,1.36923502691789,297783.69392127,2277775.25752,52.66033205,10995725.0,9283812.07017,39009663.9036864,7572.55574879,977173.6375637501,-1682.0,2979.0,-0.027571635775999997,26.0,-4.3220638568815986,9.0,-3703.0,-28622.0,56063.0,-12985.0,-13266.280209999997,1.5694560298599995,292020544.5,-0.01587131741232238,0.006253389650329626,-0.0028327777132745383,-0.011237877137490871
2013-04-05,142.49765,-0.9097936942293217,136250.885136,7.58333333333,2.22522102724,190633.0,1383020.59815,57.2386576,10999925.0,4643979.47591,27164719.0,7954.78155612,0.0,0.0,0.0,0.007888995926847997,762.3052699999998,9.1542454776,14.436708860758984,1921.0,-7263.0,-41818.0,5310.0,81297.18155612005,-0.08333657564275931,-13721792.319999933,0.0027056642158194174,0.006428134412300989,0.00048274198378937426,0.004028040570741199
2013-04-06,142.1,-0.27944732415985385,0.0,5.78333333333333,2.47128179846,165906.0,1333262.48737764,50.70171294,10997875.0,9742177.06,26561470.0,8117.32903118,4.139728844165802e-06,-666.0,5353.0,-0.00044429264284800984,-706.3052699999998,1.3599787962448318e-11,-39.43670886075898,-10115.0,23662.0,157838.0,-2553.0,49953.98844387999,1.8756791426427597,-4665425.180000067,0.017031188252869086,0.010199833435122674,-0.001569764254000581,-0.005967278411827633
2013-04-07,184.0,25.840472250593116,206544.25648,7.38333333333,2.23680723867347,187977.35510788,1371481.26994,48.65175566,11008200.0,18309092.0797,26995427.9670427,8951.92304144,-4.139728844165802e-06,0.0,4699.0,-0.011791538396,30.0,0.3814268948864026,-1.0,19551.0,-17990.0,63470.0,4650.0,129823.22999999998,1.2278399748000002,462710762.5,0.0,0.0,0.0,0.0
2013-04-08,237.99,25.729289837303515,322580.388646,6.46666666667,1.23867043381,342545.0,1918801.68283,46.27039614,11012400.0,25430811.2754,81522215.0,7652.727986549,0.0,1756.0,4047.0,0.017287150230355014,765.9378500000003,-0.38142689490000237,49.93548387096803,311.0,8095.0,-44710.0,-1790.0,-129461.77201345097,-1.8991048197925,595332276.0,0.0,0.0,0.0,0.0
